permit_id,permit_number,type,zone_id,equipment_id,worker_id,status,start_time,end_time,hazards,controls
PRM-1830,P-21829,HEIGHTS,Z-8,EQ-WH-6,W-36,COMPLETED,2026-07-10T09:26:13.789862,2026-07-10T10:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1831,P-21830,HEIGHTS,Z-4,EQ-BH-5,W-128,COMPLETED,2026-07-07T18:56:13.789862,2026-07-07T20:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1832,P-21831,HEIGHTS,Z-9,EQ-UA-2,W-211,COMPLETED,2026-07-09T09:51:13.789862,2026-07-09T11:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1833,P-21832,HOT_WORK,Z-7,EQ-RMH-5,W-135,COMPLETED,2026-07-10T02:21:13.789862,2026-07-10T03:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1834,P-21833,HOT_WORK,Z-4,EQ-BH-2,W-1,COMPLETED,2026-07-05T04:21:13.789862,2026-07-05T05:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1835,P-21834,ELECTRICAL_ISOLATION,Z-1,EQ-COB-2,W-246,COMPLETED,2026-07-09T18:41:13.789862,2026-07-09T20:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1836,P-21835,HOT_WORK,Z-2,EQ-BF-2,W-218,COMPLETED,2026-07-06T19:16:13.789862,2026-07-06T20:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1837,P-21836,HEIGHTS,Z-5,EQ-MW-4,W-249,COMPLETED,2026-07-03T21:16:13.789862,2026-07-03T23:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1838,P-21837,CONFINED_SPACE,Z-4,EQ-BH-2,W-192,COMPLETED,2026-07-05T00:41:13.789862,2026-07-05T01:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1839,P-21838,CONFINED_SPACE,Z-2,EQ-BF-4,W-179,COMPLETED,2026-07-07T04:56:13.789862,2026-07-07T05:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1840,P-21839,HOT_WORK,Z-6,EQ-CS-4,W-19,COMPLETED,2026-07-03T08:16:13.789862,2026-07-03T10:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1841,P-21840,CONFINED_SPACE,Z-10,EQ-CR-2,W-94,COMPLETED,2026-07-02T06:21:13.789862,2026-07-02T07:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1842,P-21841,CONFINED_SPACE,Z-2,EQ-BF-4,W-146,COMPLETED,2026-07-02T22:21:13.789862,2026-07-02T22:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1843,P-21842,CONFINED_SPACE,Z-3,EQ-GS-5,W-192,COMPLETED,2026-07-08T12:26:13.789862,2026-07-08T13:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1844,P-21843,HEIGHTS,Z-5,EQ-MW-6,W-114,COMPLETED,2026-07-07T16:31:13.789862,2026-07-07T17:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1845,P-21844,ELECTRICAL_ISOLATION,Z-1,EQ-COB-6,W-16,COMPLETED,2026-07-03T10:01:13.789862,2026-07-03T10:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1846,P-21845,EXCAVATION,Z-1,EQ-COB-1,W-42,COMPLETED,2026-07-04T07:16:13.789862,2026-07-04T09:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1847,P-21846,HEIGHTS,Z-7,EQ-RMH-6,W-142,COMPLETED,2026-07-11T12:06:13.789862,2026-07-11T13:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1848,P-21847,EXCAVATION,Z-5,EQ-MW-2,W-182,COMPLETED,2026-07-08T23:21:13.789862,2026-07-09T00:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1849,P-21848,CONFINED_SPACE,Z-7,EQ-RMH-4,W-134,COMPLETED,2026-07-05T16:51:13.789862,2026-07-05T17:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1850,P-21849,CONFINED_SPACE,Z-3,EQ-GS-4,W-57,COMPLETED,2026-07-07T12:46:13.789862,2026-07-07T13:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1851,P-21850,EXCAVATION,Z-3,EQ-GS-6,W-210,COMPLETED,2026-07-10T10:36:13.789862,2026-07-10T11:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1852,P-21851,HEIGHTS,Z-8,EQ-WH-4,W-212,COMPLETED,2026-07-06T06:56:13.789862,2026-07-06T08:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1853,P-21852,HOT_WORK,Z-3,EQ-GS-3,W-50,COMPLETED,2026-07-07T02:51:13.789862,2026-07-07T04:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1854,P-21853,HOT_WORK,Z-2,EQ-BF-3,W-155,COMPLETED,2026-07-02T22:36:13.789862,2026-07-03T00:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1855,P-21854,CONFINED_SPACE,Z-1,EQ-COB-1,W-139,COMPLETED,2026-07-05T20:21:13.789862,2026-07-05T21:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1856,P-21855,CONFINED_SPACE,Z-2,EQ-BF-3,W-194,COMPLETED,2026-07-10T07:51:13.789862,2026-07-10T08:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1857,P-21856,EXCAVATION,Z-4,EQ-BH-3,W-62,COMPLETED,2026-07-04T16:56:13.789862,2026-07-04T17:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1858,P-21857,EXCAVATION,Z-2,EQ-BF-4,W-145,COMPLETED,2026-07-09T20:51:13.789862,2026-07-09T21:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1859,P-21858,HOT_WORK,Z-1,EQ-COB-3,W-242,COMPLETED,2026-07-06T07:26:13.789862,2026-07-06T08:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1860,P-21859,ELECTRICAL_ISOLATION,Z-1,EQ-COB-2,W-129,COMPLETED,2026-07-05T20:26:13.789862,2026-07-05T21:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1861,P-21860,HEIGHTS,Z-6,EQ-CS-1,W-180,COMPLETED,2026-07-06T21:31:13.789862,2026-07-06T22:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1862,P-21861,HEIGHTS,Z-6,EQ-CS-2,W-129,COMPLETED,2026-07-08T23:56:13.789862,2026-07-09T00:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1863,P-21862,EXCAVATION,Z-1,EQ-COB-7,W-151,COMPLETED,2026-07-07T06:31:13.789862,2026-07-07T08:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1864,P-21863,ELECTRICAL_ISOLATION,Z-1,EQ-COB-4,W-175,COMPLETED,2026-07-04T03:06:13.789862,2026-07-04T03:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1865,P-21864,HOT_WORK,Z-2,EQ-BF-2,W-207,COMPLETED,2026-07-05T03:06:13.789862,2026-07-05T04:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1866,P-21865,EXCAVATION,Z-3,EQ-GS-3,W-239,COMPLETED,2026-07-09T04:16:13.789862,2026-07-09T06:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1867,P-21866,CONFINED_SPACE,Z-8,EQ-WH-5,W-93,COMPLETED,2026-07-06T15:46:13.789862,2026-07-06T17:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1868,P-21867,HOT_WORK,Z-7,EQ-RMH-2,W-62,COMPLETED,2026-07-11T13:11:13.789862,2026-07-11T14:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1869,P-21868,EXCAVATION,Z-10,EQ-CR-4,W-146,COMPLETED,2026-07-02T21:41:13.789862,2026-07-02T22:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1870,P-21869,HOT_WORK,Z-2,EQ-BF-1,W-141,COMPLETED,2026-07-03T20:46:13.789862,2026-07-03T22:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1871,P-21870,HOT_WORK,Z-8,EQ-WH-3,W-44,COMPLETED,2026-07-08T07:16:13.789862,2026-07-08T08:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1872,P-21871,HOT_WORK,Z-3,EQ-GS-3,W-94,COMPLETED,2026-07-05T19:41:13.789862,2026-07-05T21:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1873,P-21872,HOT_WORK,Z-2,EQ-BF-4,W-67,COMPLETED,2026-07-04T09:11:13.789862,2026-07-04T10:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1874,P-21873,HEIGHTS,Z-5,EQ-MW-1,W-241,COMPLETED,2026-07-11T02:01:13.789862,2026-07-11T02:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1875,P-21874,HEIGHTS,Z-10,EQ-CR-3,W-220,COMPLETED,2026-07-02T09:36:13.789862,2026-07-02T11:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1876,P-21875,HEIGHTS,Z-7,EQ-RMH-3,W-113,COMPLETED,2026-07-10T15:36:13.789862,2026-07-10T16:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1877,P-21876,EXCAVATION,Z-9,EQ-UA-6,W-22,COMPLETED,2026-07-06T07:06:13.789862,2026-07-06T08:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1878,P-21877,EXCAVATION,Z-7,EQ-RMH-6,W-225,COMPLETED,2026-07-08T05:41:13.789862,2026-07-08T06:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1879,P-21878,EXCAVATION,Z-1,EQ-COB-7,W-190,COMPLETED,2026-07-10T23:51:13.789862,2026-07-11T00:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1880,P-21879,EXCAVATION,Z-4,EQ-BH-1,W-219,COMPLETED,2026-07-01T22:46:13.789862,2026-07-01T23:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1881,P-21880,HEIGHTS,Z-5,EQ-MW-1,W-103,COMPLETED,2026-07-04T02:06:13.789862,2026-07-04T04:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1882,P-21881,HEIGHTS,Z-4,EQ-BH-4,W-90,COMPLETED,2026-07-08T09:51:13.789862,2026-07-08T10:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1883,P-21882,EXCAVATION,Z-8,EQ-WH-2,W-22,COMPLETED,2026-07-08T10:46:13.789862,2026-07-08T11:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1884,P-21883,HEIGHTS,Z-2,EQ-BF-3,W-103,COMPLETED,2026-07-07T23:56:13.789862,2026-07-08T00:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1885,P-21884,ELECTRICAL_ISOLATION,Z-2,EQ-BF-4,W-55,COMPLETED,2026-07-06T16:56:13.789862,2026-07-06T18:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1886,P-21885,ELECTRICAL_ISOLATION,Z-2,EQ-BF-2,W-140,COMPLETED,2026-07-08T07:11:13.789862,2026-07-08T07:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1887,P-21886,CONFINED_SPACE,Z-8,EQ-WH-5,W-82,COMPLETED,2026-07-10T22:36:13.789862,2026-07-10T23:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1888,P-21887,EXCAVATION,Z-1,EQ-COB-7,W-240,COMPLETED,2026-07-07T05:51:13.789862,2026-07-07T06:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1889,P-21888,HEIGHTS,Z-6,EQ-CS-2,W-14,COMPLETED,2026-07-08T13:41:13.789862,2026-07-08T14:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1890,P-21889,HEIGHTS,Z-1,EQ-COB-2,W-163,COMPLETED,2026-07-05T16:11:13.789862,2026-07-05T17:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1891,P-21890,CONFINED_SPACE,Z-2,EQ-BF-1,W-104,COMPLETED,2026-07-02T19:41:13.789862,2026-07-02T20:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1892,P-21891,HEIGHTS,Z-5,EQ-MW-6,W-55,COMPLETED,2026-07-07T19:21:13.789862,2026-07-07T21:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1893,P-21892,CONFINED_SPACE,Z-5,EQ-MW-4,W-230,COMPLETED,2026-07-02T14:26:13.789862,2026-07-02T15:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1894,P-21893,ELECTRICAL_ISOLATION,Z-6,EQ-CS-4,W-90,COMPLETED,2026-07-04T04:11:13.789862,2026-07-04T05:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1895,P-21894,HEIGHTS,Z-8,EQ-WH-6,W-248,COMPLETED,2026-07-09T10:51:13.789862,2026-07-09T11:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1896,P-21895,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-7,W-100,COMPLETED,2026-07-11T16:36:13.789862,2026-07-11T18:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1897,P-21896,EXCAVATION,Z-1,EQ-COB-6,W-20,COMPLETED,2026-07-10T07:51:13.789862,2026-07-10T08:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1898,P-21897,EXCAVATION,Z-10,EQ-CR-3,W-171,COMPLETED,2026-07-03T21:26:13.789862,2026-07-03T22:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1899,P-21898,CONFINED_SPACE,Z-1,EQ-COB-7,W-128,COMPLETED,2026-07-08T08:36:13.789862,2026-07-08T09:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1900,P-21899,HOT_WORK,Z-6,EQ-CS-5,W-68,COMPLETED,2026-07-11T10:06:13.789862,2026-07-11T11:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1901,P-21900,HEIGHTS,Z-1,EQ-COB-5,W-164,COMPLETED,2026-07-03T14:56:13.789862,2026-07-03T16:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1902,P-21901,HOT_WORK,Z-2,EQ-BF-5,W-108,COMPLETED,2026-07-04T22:41:13.789862,2026-07-04T23:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1903,P-21902,EXCAVATION,Z-3,EQ-GS-2,W-90,COMPLETED,2026-07-07T04:56:13.789862,2026-07-07T05:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1904,P-21903,EXCAVATION,Z-4,EQ-BH-3,W-209,COMPLETED,2026-07-02T00:56:13.789862,2026-07-02T02:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1905,P-21904,ELECTRICAL_ISOLATION,Z-1,EQ-COB-7,W-210,COMPLETED,2026-07-06T04:51:13.789862,2026-07-06T06:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1906,P-21905,HEIGHTS,Z-2,EQ-BF-4,W-106,COMPLETED,2026-07-11T01:31:13.789862,2026-07-11T03:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1907,P-21906,ELECTRICAL_ISOLATION,Z-6,EQ-CS-3,W-134,COMPLETED,2026-07-09T13:11:13.789862,2026-07-09T14:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1908,P-21907,CONFINED_SPACE,Z-2,EQ-BF-2,W-96,COMPLETED,2026-07-08T08:41:13.789862,2026-07-08T10:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1909,P-21908,EXCAVATION,Z-9,EQ-UA-4,W-112,COMPLETED,2026-07-04T03:36:13.789862,2026-07-04T05:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1910,P-21909,HEIGHTS,Z-5,EQ-MW-5,W-180,COMPLETED,2026-07-10T20:31:13.789862,2026-07-10T21:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1911,P-21910,HOT_WORK,Z-2,EQ-BF-1,W-167,COMPLETED,2026-07-03T07:31:13.789862,2026-07-03T08:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1912,P-21911,HEIGHTS,Z-10,EQ-CR-5,W-192,COMPLETED,2026-07-03T07:26:13.789862,2026-07-03T09:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1913,P-21912,HOT_WORK,Z-9,EQ-UA-5,W-129,COMPLETED,2026-07-10T20:16:13.789862,2026-07-10T21:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1914,P-21913,ELECTRICAL_ISOLATION,Z-1,EQ-COB-7,W-58,COMPLETED,2026-07-07T19:36:13.789862,2026-07-07T20:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1915,P-21914,EXCAVATION,Z-8,EQ-WH-4,W-51,COMPLETED,2026-07-07T06:06:13.789862,2026-07-07T06:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1916,P-21915,ELECTRICAL_ISOLATION,Z-2,EQ-BF-4,W-233,COMPLETED,2026-07-08T10:26:13.789862,2026-07-08T12:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1917,P-21916,ELECTRICAL_ISOLATION,Z-1,EQ-COB-3,W-73,COMPLETED,2026-07-05T00:31:13.789862,2026-07-05T02:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1918,P-21917,ELECTRICAL_ISOLATION,Z-5,EQ-MW-4,W-2,COMPLETED,2026-07-07T17:36:13.789862,2026-07-07T18:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1919,P-21918,HOT_WORK,Z-1,EQ-COB-3,W-203,COMPLETED,2026-07-02T05:01:13.789862,2026-07-02T05:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1920,P-21919,EXCAVATION,Z-9,EQ-UA-5,W-44,COMPLETED,2026-07-06T08:26:13.789862,2026-07-06T09:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1921,P-21920,CONFINED_SPACE,Z-7,EQ-RMH-5,W-50,COMPLETED,2026-07-09T17:46:13.789862,2026-07-09T19:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1922,P-21921,HOT_WORK,Z-7,EQ-RMH-6,W-33,COMPLETED,2026-07-10T01:16:13.789862,2026-07-10T02:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1923,P-21922,CONFINED_SPACE,Z-7,EQ-RMH-2,W-133,COMPLETED,2026-07-07T13:41:13.789862,2026-07-07T15:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1924,P-21923,CONFINED_SPACE,Z-7,EQ-RMH-1,W-130,COMPLETED,2026-07-03T06:01:13.789862,2026-07-03T06:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
