maintenance_id,equipment_id,worker_id,type,description,status,scheduled_date,completed_date
MNT-4353,EQ-UA-5,W-145,PREVENTIVE,Standard checks on Utilities Area Extractor Fan 5.,OVERDUE,2026-07-02T12:21:13.789862,
MNT-4354,EQ-BH-2,W-113,PREVENTIVE,Standard checks on Boiler House Preheater 2.,SCHEDULED,2026-07-03T15:46:13.789862,
MNT-4355,EQ-RMH-4,W-92,CORRECTIVE,Standard checks on Raw Material Handling Compressor 4.,SCHEDULED,2026-07-03T03:46:13.789862,
MNT-4356,EQ-CS-2,W-56,EMERGENCY,Standard checks on Compressor Station Compressor 2.,COMPLETED,2026-07-10T22:21:13.789862,2026-07-11T01:21:13.789862
MNT-4357,EQ-GS-3,W-33,CORRECTIVE,Standard checks on Gas Storage Facility Extractor Fan 3.,SCHEDULED,2026-07-11T04:31:13.789862,
MNT-4358,EQ-CS-3,W-3,EMERGENCY,Standard checks on Compressor Station Valve Block 3.,OVERDUE,2026-07-09T18:01:13.789862,
MNT-4359,EQ-UA-2,W-133,EMERGENCY,Standard checks on Utilities Area Turbine Generator 2.,SCHEDULED,2026-07-07T13:56:13.789862,
MNT-4360,EQ-UA-1,W-198,CORRECTIVE,Standard checks on Utilities Area Conveyor Belt 1.,OVERDUE,2026-07-07T17:21:13.789862,
MNT-4361,EQ-WH-4,W-170,PREVENTIVE,Standard checks on Warehouse Logistics Turbine Generator 4.,SCHEDULED,2026-07-03T23:01:13.789862,
MNT-4362,EQ-MW-1,W-199,EMERGENCY,Standard checks on Maintenance Workshop Valve Block 1.,SCHEDULED,2026-07-11T06:31:13.789862,
MNT-4363,EQ-WH-2,W-48,PREVENTIVE,Standard checks on Warehouse Logistics Compressor 2.,SCHEDULED,2026-07-04T02:16:13.789862,
MNT-4364,EQ-WH-5,W-138,PREVENTIVE,Standard checks on Warehouse Logistics Valve Block 5.,COMPLETED,2026-07-01T20:36:13.789862,2026-07-01T22:36:13.789862
MNT-4365,EQ-GS-4,W-96,EMERGENCY,Standard checks on Gas Storage Facility Compressor 4.,COMPLETED,2026-07-04T19:36:13.789862,2026-07-04T23:36:13.789862
MNT-4366,EQ-CS-4,W-88,EMERGENCY,Standard checks on Compressor Station Turbine Generator 4.,SCHEDULED,2026-07-07T21:51:13.789862,
MNT-4367,EQ-BH-2,W-175,CORRECTIVE,Standard checks on Boiler House Preheater 2.,OVERDUE,2026-07-07T20:16:13.789862,
MNT-4368,EQ-RMH-7,W-127,CORRECTIVE,Standard checks on Raw Material Handling Turbine Generator 7.,COMPLETED,2026-07-08T23:31:13.789862,2026-07-09T03:31:13.789862
MNT-4369,EQ-BH-3,W-206,CORRECTIVE,Standard checks on Boiler House Valve Block 3.,COMPLETED,2026-07-09T16:21:13.789862,2026-07-09T20:21:13.789862
MNT-4370,EQ-WH-6,W-72,EMERGENCY,Standard checks on Warehouse Logistics Steam Boiler 6.,OVERDUE,2026-07-10T00:11:13.789862,
MNT-4371,EQ-CS-2,W-86,CORRECTIVE,Standard checks on Compressor Station Compressor 2.,COMPLETED,2026-07-03T22:06:13.789862,2026-07-04T00:06:13.789862
MNT-4372,EQ-RMH-7,W-52,CORRECTIVE,Standard checks on Raw Material Handling Turbine Generator 7.,OVERDUE,2026-07-02T23:46:13.789862,
MNT-4373,EQ-CR-4,W-89,CORRECTIVE,Standard checks on Control Room Hub Valve Block 4.,SCHEDULED,2026-07-11T13:26:13.789862,
MNT-4374,EQ-RMH-5,W-161,EMERGENCY,Standard checks on Raw Material Handling Steam Boiler 5.,SCHEDULED,2026-07-04T02:11:13.789862,
MNT-4375,EQ-RMH-6,W-126,EMERGENCY,Standard checks on Raw Material Handling Preheater 6.,SCHEDULED,2026-07-05T17:46:13.789862,
MNT-4376,EQ-CS-1,W-248,EMERGENCY,Standard checks on Compressor Station Turbine Generator 1.,COMPLETED,2026-07-05T18:26:13.789862,2026-07-05T19:26:13.789862
MNT-4377,EQ-RMH-7,W-75,EMERGENCY,Standard checks on Raw Material Handling Turbine Generator 7.,OVERDUE,2026-07-09T07:46:13.789862,
MNT-4378,EQ-CR-3,W-238,CORRECTIVE,Standard checks on Control Room Hub Compressor 3.,OVERDUE,2026-07-04T01:26:13.789862,
MNT-4379,EQ-BH-3,W-195,EMERGENCY,Standard checks on Boiler House Valve Block 3.,SCHEDULED,2026-07-03T13:06:13.789862,
MNT-4380,EQ-BF-1,W-203,CORRECTIVE,Standard checks on Blast Furnace Valve Block 1.,SCHEDULED,2026-07-10T14:41:13.789862,
MNT-4381,EQ-MW-5,W-66,EMERGENCY,Standard checks on Maintenance Workshop Storage Tank 5.,COMPLETED,2026-07-06T14:16:13.789862,2026-07-06T17:16:13.789862
MNT-4382,EQ-MW-4,W-92,EMERGENCY,Standard checks on Maintenance Workshop Preheater 4.,COMPLETED,2026-07-06T08:41:13.789862,2026-07-06T11:41:13.789862
MNT-4383,EQ-MW-5,W-80,CORRECTIVE,Standard checks on Maintenance Workshop Storage Tank 5.,SCHEDULED,2026-07-03T10:11:13.789862,
MNT-4384,EQ-MW-6,W-136,PREVENTIVE,Standard checks on Maintenance Workshop Valve Block 6.,OVERDUE,2026-07-10T08:26:13.789862,
MNT-4385,EQ-WH-6,W-3,PREVENTIVE,Standard checks on Warehouse Logistics Steam Boiler 6.,SCHEDULED,2026-07-02T13:06:13.789862,
MNT-4386,EQ-BH-5,W-189,PREVENTIVE,Standard checks on Boiler House Extractor Fan 5.,COMPLETED,2026-07-09T00:11:13.789862,2026-07-09T01:11:13.789862
MNT-4387,EQ-MW-3,W-201,EMERGENCY,Standard checks on Maintenance Workshop Valve Block 3.,COMPLETED,2026-07-04T13:31:13.789862,2026-07-04T14:31:13.789862
MNT-4388,EQ-BH-3,W-148,EMERGENCY,Standard checks on Boiler House Valve Block 3.,SCHEDULED,2026-07-08T14:21:13.789862,
MNT-4389,EQ-BF-3,W-45,EMERGENCY,Standard checks on Blast Furnace Valve Block 3.,COMPLETED,2026-07-05T19:56:13.789862,2026-07-05T21:56:13.789862
MNT-4390,EQ-GS-6,W-195,PREVENTIVE,Standard checks on Gas Storage Facility Conveyor Belt 6.,SCHEDULED,2026-07-09T12:51:13.789862,
MNT-4391,EQ-BH-2,W-198,PREVENTIVE,Standard checks on Boiler House Preheater 2.,SCHEDULED,2026-07-11T06:16:13.789862,
MNT-4392,EQ-CS-2,W-98,PREVENTIVE,Standard checks on Compressor Station Compressor 2.,SCHEDULED,2026-07-07T16:06:13.789862,
MNT-4393,EQ-RMH-3,W-161,CORRECTIVE,Standard checks on Raw Material Handling Storage Tank 3.,OVERDUE,2026-07-09T05:31:13.789862,
MNT-4394,EQ-WH-1,W-178,CORRECTIVE,Standard checks on Warehouse Logistics Storage Tank 1.,COMPLETED,2026-07-02T12:51:13.789862,2026-07-02T13:51:13.789862
MNT-4395,EQ-COB-1,W-204,EMERGENCY,Standard checks on Coke Oven Battery Compressor 1.,COMPLETED,2026-07-04T17:41:13.789862,2026-07-04T20:41:13.789862
MNT-4396,EQ-COB-1,W-19,EMERGENCY,Standard checks on Coke Oven Battery Compressor 1.,COMPLETED,2026-07-06T13:56:13.789862,2026-07-06T17:56:13.789862
MNT-4397,EQ-GS-4,W-96,CORRECTIVE,Standard checks on Gas Storage Facility Compressor 4.,OVERDUE,2026-07-09T07:56:13.789862,
MNT-4398,EQ-UA-1,W-125,CORRECTIVE,Standard checks on Utilities Area Conveyor Belt 1.,OVERDUE,2026-07-03T07:41:13.789862,
MNT-4399,EQ-GS-5,W-70,PREVENTIVE,Standard checks on Gas Storage Facility Valve Block 5.,COMPLETED,2026-07-07T18:21:13.789862,2026-07-07T21:21:13.789862
MNT-4400,EQ-RMH-4,W-40,CORRECTIVE,Standard checks on Raw Material Handling Compressor 4.,COMPLETED,2026-07-07T10:11:13.789862,2026-07-07T14:11:13.789862
MNT-4401,EQ-CR-1,W-69,EMERGENCY,Standard checks on Control Room Hub Preheater 1.,SCHEDULED,2026-07-07T13:36:13.789862,
MNT-4402,EQ-BF-2,W-127,EMERGENCY,Standard checks on Blast Furnace Steam Boiler 2.,COMPLETED,2026-07-03T18:31:13.789862,2026-07-03T21:31:13.789862
MNT-4403,EQ-GS-2,W-102,EMERGENCY,Standard checks on Gas Storage Facility Conveyor Belt 2.,OVERDUE,2026-07-11T17:51:13.789862,
MNT-4404,EQ-RMH-3,W-17,EMERGENCY,Standard checks on Raw Material Handling Storage Tank 3.,SCHEDULED,2026-07-03T08:36:13.789862,
MNT-4405,EQ-BF-3,W-182,CORRECTIVE,Standard checks on Blast Furnace Valve Block 3.,OVERDUE,2026-07-09T09:11:13.789862,
MNT-4406,EQ-MW-6,W-190,PREVENTIVE,Standard checks on Maintenance Workshop Valve Block 6.,SCHEDULED,2026-07-10T17:56:13.789862,
MNT-4407,EQ-UA-5,W-129,PREVENTIVE,Standard checks on Utilities Area Extractor Fan 5.,SCHEDULED,2026-07-07T00:26:13.789862,
MNT-4408,EQ-BF-4,W-22,EMERGENCY,Standard checks on Blast Furnace Conveyor Belt 4.,OVERDUE,2026-07-06T22:01:13.789862,
MNT-4409,EQ-CR-3,W-218,PREVENTIVE,Standard checks on Control Room Hub Compressor 3.,SCHEDULED,2026-07-11T01:36:13.789862,
MNT-4410,EQ-RMH-2,W-63,CORRECTIVE,Standard checks on Raw Material Handling Valve Block 2.,SCHEDULED,2026-07-02T02:46:13.789862,
MNT-4411,EQ-CS-1,W-88,PREVENTIVE,Standard checks on Compressor Station Turbine Generator 1.,SCHEDULED,2026-07-06T09:16:13.789862,
MNT-4412,EQ-COB-6,W-235,PREVENTIVE,Standard checks on Coke Oven Battery Valve Block 6.,OVERDUE,2026-07-04T02:16:13.789862,
MNT-4413,EQ-MW-4,W-67,CORRECTIVE,Standard checks on Maintenance Workshop Preheater 4.,SCHEDULED,2026-07-04T22:21:13.789862,
MNT-4414,EQ-MW-3,W-123,CORRECTIVE,Standard checks on Maintenance Workshop Valve Block 3.,SCHEDULED,2026-07-10T22:56:13.789862,
MNT-4415,EQ-BH-1,W-192,EMERGENCY,Standard checks on Boiler House Storage Tank 1.,COMPLETED,2026-07-07T11:01:13.789862,2026-07-07T15:01:13.789862
MNT-4416,EQ-RMH-6,W-199,CORRECTIVE,Standard checks on Raw Material Handling Preheater 6.,OVERDUE,2026-07-02T03:41:13.789862,
MNT-4417,EQ-COB-6,W-171,EMERGENCY,Standard checks on Coke Oven Battery Valve Block 6.,SCHEDULED,2026-07-09T20:06:13.789862,
MNT-4418,EQ-COB-7,W-156,CORRECTIVE,Standard checks on Coke Oven Battery Storage Tank 7.,COMPLETED,2026-07-09T00:21:13.789862,2026-07-09T04:21:13.789862
MNT-4419,EQ-MW-1,W-95,CORRECTIVE,Standard checks on Maintenance Workshop Valve Block 1.,COMPLETED,2026-07-02T19:26:13.789862,2026-07-02T22:26:13.789862
MNT-4420,EQ-COB-7,W-204,PREVENTIVE,Standard checks on Coke Oven Battery Storage Tank 7.,SCHEDULED,2026-07-06T04:46:13.789862,
MNT-4421,EQ-BH-4,W-53,CORRECTIVE,Standard checks on Boiler House Steam Boiler 4.,COMPLETED,2026-07-11T09:31:13.789862,2026-07-11T13:31:13.789862
MNT-4422,EQ-RMH-6,W-139,EMERGENCY,Standard checks on Raw Material Handling Preheater 6.,SCHEDULED,2026-07-04T08:46:13.789862,
MNT-4423,EQ-UA-2,W-63,CORRECTIVE,Standard checks on Utilities Area Turbine Generator 2.,SCHEDULED,2026-07-09T04:41:13.789862,
MNT-4424,EQ-WH-2,W-147,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 2.,OVERDUE,2026-07-08T14:31:13.789862,
MNT-4425,EQ-MW-6,W-112,CORRECTIVE,Standard checks on Maintenance Workshop Valve Block 6.,OVERDUE,2026-07-06T19:41:13.789862,
MNT-4426,EQ-RMH-4,W-230,PREVENTIVE,Standard checks on Raw Material Handling Compressor 4.,OVERDUE,2026-07-02T08:36:13.789862,
MNT-4427,EQ-MW-1,W-84,EMERGENCY,Standard checks on Maintenance Workshop Valve Block 1.,SCHEDULED,2026-07-06T03:31:13.789862,
MNT-4428,EQ-GS-5,W-167,CORRECTIVE,Standard checks on Gas Storage Facility Valve Block 5.,SCHEDULED,2026-07-04T19:51:13.789862,
MNT-4429,EQ-GS-3,W-197,CORRECTIVE,Standard checks on Gas Storage Facility Extractor Fan 3.,SCHEDULED,2026-07-07T23:31:13.789862,
MNT-4430,EQ-WH-2,W-127,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 2.,OVERDUE,2026-07-03T06:51:13.789862,
MNT-4431,EQ-UA-5,W-145,EMERGENCY,Standard checks on Utilities Area Extractor Fan 5.,COMPLETED,2026-07-04T07:41:13.789862,2026-07-04T08:41:13.789862
MNT-4432,EQ-GS-6,W-197,CORRECTIVE,Standard checks on Gas Storage Facility Conveyor Belt 6.,COMPLETED,2026-07-10T13:06:13.789862,2026-07-10T17:06:13.789862
MNT-4433,EQ-WH-4,W-62,PREVENTIVE,Standard checks on Warehouse Logistics Turbine Generator 4.,COMPLETED,2026-07-06T01:56:13.789862,2026-07-06T04:56:13.789862
MNT-4434,EQ-MW-1,W-152,PREVENTIVE,Standard checks on Maintenance Workshop Valve Block 1.,OVERDUE,2026-07-08T10:21:13.789862,
MNT-4435,EQ-COB-4,W-170,CORRECTIVE,Standard checks on Coke Oven Battery Extractor Fan 4.,COMPLETED,2026-07-02T12:21:13.789862,2026-07-02T13:21:13.789862
MNT-4436,EQ-WH-1,W-65,PREVENTIVE,Standard checks on Warehouse Logistics Storage Tank 1.,OVERDUE,2026-07-08T09:51:13.789862,
MNT-4437,EQ-UA-3,W-74,PREVENTIVE,Standard checks on Utilities Area Compressor 3.,OVERDUE,2026-07-10T13:51:13.789862,
MNT-4438,EQ-WH-2,W-19,EMERGENCY,Standard checks on Warehouse Logistics Compressor 2.,OVERDUE,2026-07-11T05:06:13.789862,
MNT-4439,EQ-RMH-1,W-124,CORRECTIVE,Standard checks on Raw Material Handling Storage Tank 1.,COMPLETED,2026-07-03T17:36:13.789862,2026-07-03T20:36:13.789862
MNT-4440,EQ-CS-1,W-247,CORRECTIVE,Standard checks on Compressor Station Turbine Generator 1.,OVERDUE,2026-07-08T22:51:13.789862,
MNT-4441,EQ-GS-5,W-27,CORRECTIVE,Standard checks on Gas Storage Facility Valve Block 5.,OVERDUE,2026-07-05T00:16:13.789862,
MNT-4442,EQ-WH-1,W-248,CORRECTIVE,Standard checks on Warehouse Logistics Storage Tank 1.,OVERDUE,2026-07-10T20:26:13.789862,
MNT-4443,EQ-COB-7,W-101,EMERGENCY,Standard checks on Coke Oven Battery Storage Tank 7.,OVERDUE,2026-07-09T10:21:13.789862,
MNT-4444,EQ-MW-1,W-120,EMERGENCY,Standard checks on Maintenance Workshop Valve Block 1.,SCHEDULED,2026-07-04T21:06:13.789862,
MNT-4445,EQ-BH-3,W-39,CORRECTIVE,Standard checks on Boiler House Valve Block 3.,COMPLETED,2026-07-05T05:11:13.789862,2026-07-05T08:11:13.789862
MNT-4446,EQ-BH-5,W-142,EMERGENCY,Standard checks on Boiler House Extractor Fan 5.,SCHEDULED,2026-07-02T02:06:13.789862,
MNT-4447,EQ-RMH-4,W-202,EMERGENCY,Standard checks on Raw Material Handling Compressor 4.,OVERDUE,2026-07-06T17:31:13.789862,
MNT-4448,EQ-RMH-5,W-78,EMERGENCY,Standard checks on Raw Material Handling Steam Boiler 5.,OVERDUE,2026-07-08T18:36:13.789862,
MNT-4449,EQ-COB-7,W-168,PREVENTIVE,Standard checks on Coke Oven Battery Storage Tank 7.,OVERDUE,2026-07-07T15:36:13.789862,
MNT-4450,EQ-BF-3,W-202,EMERGENCY,Standard checks on Blast Furnace Valve Block 3.,OVERDUE,2026-07-09T09:16:13.789862,
MNT-4451,EQ-RMH-7,W-31,PREVENTIVE,Standard checks on Raw Material Handling Turbine Generator 7.,OVERDUE,2026-07-04T14:06:13.789862,
MNT-4452,EQ-GS-4,W-55,CORRECTIVE,Standard checks on Gas Storage Facility Compressor 4.,SCHEDULED,2026-07-11T03:41:13.789862,
MNT-4453,EQ-MW-6,W-1,PREVENTIVE,Standard checks on Maintenance Workshop Valve Block 6.,COMPLETED,2026-07-06T02:41:13.789862,2026-07-06T06:41:13.789862
MNT-4454,EQ-GS-5,W-103,EMERGENCY,Standard checks on Gas Storage Facility Valve Block 5.,OVERDUE,2026-07-10T06:26:13.789862,
MNT-4455,EQ-WH-5,W-25,CORRECTIVE,Standard checks on Warehouse Logistics Valve Block 5.,SCHEDULED,2026-07-05T10:56:13.789862,
MNT-4456,EQ-WH-2,W-152,EMERGENCY,Standard checks on Warehouse Logistics Compressor 2.,SCHEDULED,2026-07-08T19:01:13.789862,
MNT-4457,EQ-GS-4,W-250,EMERGENCY,Standard checks on Gas Storage Facility Compressor 4.,COMPLETED,2026-07-05T23:21:13.789862,2026-07-06T02:21:13.789862
MNT-4458,EQ-BH-3,W-147,CORRECTIVE,Standard checks on Boiler House Valve Block 3.,COMPLETED,2026-07-06T16:06:13.789862,2026-07-06T18:06:13.789862
MNT-4459,EQ-BH-1,W-96,CORRECTIVE,Standard checks on Boiler House Storage Tank 1.,COMPLETED,2026-07-07T13:26:13.789862,2026-07-07T14:26:13.789862
MNT-4460,EQ-COB-2,W-49,PREVENTIVE,Standard checks on Coke Oven Battery Steam Boiler 2.,OVERDUE,2026-07-10T11:46:13.789862,
MNT-4461,EQ-COB-2,W-20,EMERGENCY,Standard checks on Coke Oven Battery Steam Boiler 2.,OVERDUE,2026-07-08T09:06:13.789862,
MNT-4462,EQ-WH-3,W-8,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 3.,COMPLETED,2026-07-11T05:01:13.789862,2026-07-11T06:01:13.789862
MNT-4463,EQ-UA-1,W-10,EMERGENCY,Standard checks on Utilities Area Conveyor Belt 1.,OVERDUE,2026-07-07T06:51:13.789862,
MNT-4464,EQ-UA-4,W-166,PREVENTIVE,Standard checks on Utilities Area Steam Boiler 4.,SCHEDULED,2026-07-05T16:06:13.789862,
MNT-4465,EQ-CS-3,W-140,EMERGENCY,Standard checks on Compressor Station Valve Block 3.,SCHEDULED,2026-07-07T23:41:13.789862,
MNT-4466,EQ-BF-5,W-242,CORRECTIVE,Standard checks on Blast Furnace Turbine Generator 5.,OVERDUE,2026-07-09T08:36:13.789862,
MNT-4467,EQ-WH-3,W-26,PREVENTIVE,Standard checks on Warehouse Logistics Compressor 3.,SCHEDULED,2026-07-07T11:51:13.789862,
MNT-4468,EQ-BF-1,W-192,PREVENTIVE,Standard checks on Blast Furnace Valve Block 1.,SCHEDULED,2026-07-07T00:41:13.789862,
MNT-4469,EQ-WH-2,W-141,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 2.,OVERDUE,2026-07-10T03:51:13.789862,
MNT-4470,EQ-MW-3,W-174,PREVENTIVE,Standard checks on Maintenance Workshop Valve Block 3.,OVERDUE,2026-07-05T09:21:13.789862,
MNT-4471,EQ-UA-4,W-110,EMERGENCY,Standard checks on Utilities Area Steam Boiler 4.,COMPLETED,2026-07-08T18:11:13.789862,2026-07-08T21:11:13.789862
MNT-4472,EQ-UA-4,W-92,CORRECTIVE,Standard checks on Utilities Area Steam Boiler 4.,SCHEDULED,2026-07-09T08:01:13.789862,
MNT-4473,EQ-COB-3,W-126,PREVENTIVE,Standard checks on Coke Oven Battery Compressor 3.,OVERDUE,2026-07-02T15:46:13.789862,
MNT-4474,EQ-BF-2,W-137,PREVENTIVE,Standard checks on Blast Furnace Steam Boiler 2.,COMPLETED,2026-07-09T11:51:13.789862,2026-07-09T14:51:13.789862
MNT-4475,EQ-GS-2,W-60,EMERGENCY,Standard checks on Gas Storage Facility Conveyor Belt 2.,COMPLETED,2026-07-06T17:56:13.789862,2026-07-06T19:56:13.789862
MNT-4476,EQ-COB-1,W-20,EMERGENCY,Standard checks on Coke Oven Battery Compressor 1.,COMPLETED,2026-07-05T16:56:13.789862,2026-07-05T17:56:13.789862
MNT-4477,EQ-CS-1,W-234,EMERGENCY,Standard checks on Compressor Station Turbine Generator 1.,COMPLETED,2026-07-06T05:51:13.789862,2026-07-06T09:51:13.789862
MNT-4478,EQ-BH-2,W-250,CORRECTIVE,Standard checks on Boiler House Preheater 2.,COMPLETED,2026-07-10T13:46:13.789862,2026-07-10T17:46:13.789862
MNT-4479,EQ-CR-1,W-173,CORRECTIVE,Standard checks on Control Room Hub Preheater 1.,OVERDUE,2026-07-05T00:51:13.789862,
MNT-4480,EQ-WH-5,W-198,CORRECTIVE,Standard checks on Warehouse Logistics Valve Block 5.,OVERDUE,2026-07-09T21:51:13.789862,
MNT-4481,EQ-UA-3,W-210,CORRECTIVE,Standard checks on Utilities Area Compressor 3.,SCHEDULED,2026-07-02T17:26:13.789862,
MNT-4482,EQ-CS-5,W-247,EMERGENCY,Standard checks on Compressor Station Extractor Fan 5.,COMPLETED,2026-07-02T03:41:13.789862,2026-07-02T04:41:13.789862
MNT-4483,EQ-COB-4,W-235,EMERGENCY,Standard checks on Coke Oven Battery Extractor Fan 4.,SCHEDULED,2026-07-08T07:46:13.789862,
MNT-4484,EQ-GS-3,W-206,CORRECTIVE,Standard checks on Gas Storage Facility Extractor Fan 3.,SCHEDULED,2026-07-07T00:21:13.789862,
MNT-4485,EQ-UA-7,W-94,PREVENTIVE,Standard checks on Utilities Area Steam Boiler 7.,COMPLETED,2026-07-09T19:26:13.789862,2026-07-09T23:26:13.789862
MNT-4486,EQ-CS-4,W-45,PREVENTIVE,Standard checks on Compressor Station Turbine Generator 4.,COMPLETED,2026-07-06T17:01:13.789862,2026-07-06T21:01:13.789862
MNT-4487,EQ-CR-4,W-187,CORRECTIVE,Standard checks on Control Room Hub Valve Block 4.,SCHEDULED,2026-07-08T12:46:13.789862,
MNT-4488,EQ-WH-5,W-200,CORRECTIVE,Standard checks on Warehouse Logistics Valve Block 5.,COMPLETED,2026-07-02T19:21:13.789862,2026-07-02T23:21:13.789862
MNT-4489,EQ-RMH-4,W-27,PREVENTIVE,Standard checks on Raw Material Handling Compressor 4.,COMPLETED,2026-07-03T02:16:13.789862,2026-07-03T04:16:13.789862
MNT-4490,EQ-UA-4,W-206,EMERGENCY,Standard checks on Utilities Area Steam Boiler 4.,COMPLETED,2026-07-04T04:46:13.789862,2026-07-04T07:46:13.789862
MNT-4491,EQ-WH-2,W-43,PREVENTIVE,Standard checks on Warehouse Logistics Compressor 2.,COMPLETED,2026-07-06T10:06:13.789862,2026-07-06T14:06:13.789862
MNT-4492,EQ-COB-7,W-150,EMERGENCY,Standard checks on Coke Oven Battery Storage Tank 7.,SCHEDULED,2026-07-08T19:01:13.789862,
MNT-4493,EQ-RMH-3,W-207,EMERGENCY,Standard checks on Raw Material Handling Storage Tank 3.,OVERDUE,2026-07-03T22:11:13.789862,
MNT-4494,EQ-CR-2,W-79,CORRECTIVE,Standard checks on Control Room Hub Turbine Generator 2.,OVERDUE,2026-07-07T10:41:13.789862,
MNT-4495,EQ-GS-5,W-162,CORRECTIVE,Standard checks on Gas Storage Facility Valve Block 5.,OVERDUE,2026-07-10T18:46:13.789862,
MNT-4496,EQ-CR-5,W-96,CORRECTIVE,Standard checks on Control Room Hub Extractor Fan 5.,COMPLETED,2026-07-11T19:01:13.789862,2026-07-11T21:01:13.789862
MNT-4497,EQ-WH-3,W-210,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 3.,OVERDUE,2026-07-06T08:16:13.789862,
MNT-4498,EQ-COB-5,W-29,PREVENTIVE,Standard checks on Coke Oven Battery Steam Boiler 5.,COMPLETED,2026-07-09T05:51:13.789862,2026-07-09T08:51:13.789862
MNT-4499,EQ-GS-2,W-98,EMERGENCY,Standard checks on Gas Storage Facility Conveyor Belt 2.,COMPLETED,2026-07-08T05:41:13.789862,2026-07-08T06:41:13.789862
MNT-4500,EQ-BH-4,W-37,EMERGENCY,Standard checks on Boiler House Steam Boiler 4.,COMPLETED,2026-07-02T15:51:13.789862,2026-07-02T16:51:13.789862
MNT-4501,EQ-RMH-4,W-56,CORRECTIVE,Standard checks on Raw Material Handling Compressor 4.,SCHEDULED,2026-07-08T03:46:13.789862,
MNT-4502,EQ-CS-4,W-78,CORRECTIVE,Standard checks on Compressor Station Turbine Generator 4.,SCHEDULED,2026-07-03T06:06:13.789862,
MNT-4503,EQ-CR-2,W-128,CORRECTIVE,Standard checks on Control Room Hub Turbine Generator 2.,OVERDUE,2026-07-02T23:26:13.789862,
MNT-4504,EQ-WH-2,W-35,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 2.,COMPLETED,2026-07-04T04:41:13.789862,2026-07-04T05:41:13.789862
MNT-4505,EQ-WH-2,W-134,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 2.,COMPLETED,2026-07-05T07:16:13.789862,2026-07-05T09:16:13.789862
MNT-4506,EQ-GS-6,W-250,PREVENTIVE,Standard checks on Gas Storage Facility Conveyor Belt 6.,COMPLETED,2026-07-02T16:26:13.789862,2026-07-02T17:26:13.789862
MNT-4507,EQ-MW-6,W-44,PREVENTIVE,Standard checks on Maintenance Workshop Valve Block 6.,COMPLETED,2026-07-09T12:56:13.789862,2026-07-09T16:56:13.789862
MNT-4508,EQ-GS-1,W-1,CORRECTIVE,Standard checks on Gas Storage Facility Compressor 1.,OVERDUE,2026-07-09T01:31:13.789862,
MNT-4509,EQ-CR-5,W-75,PREVENTIVE,Standard checks on Control Room Hub Extractor Fan 5.,OVERDUE,2026-07-08T12:01:13.789862,
MNT-4510,EQ-WH-6,W-147,EMERGENCY,Standard checks on Warehouse Logistics Steam Boiler 6.,OVERDUE,2026-07-01T23:41:13.789862,
MNT-4511,EQ-WH-2,W-124,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 2.,COMPLETED,2026-07-08T00:41:13.789862,2026-07-08T02:41:13.789862
MNT-4512,EQ-MW-2,W-37,PREVENTIVE,Standard checks on Maintenance Workshop Conveyor Belt 2.,OVERDUE,2026-07-10T10:06:13.789862,
MNT-4513,EQ-CS-2,W-108,EMERGENCY,Standard checks on Compressor Station Compressor 2.,OVERDUE,2026-07-11T03:21:13.789862,
MNT-4514,EQ-UA-7,W-17,PREVENTIVE,Standard checks on Utilities Area Steam Boiler 7.,OVERDUE,2026-07-10T21:21:13.789862,
MNT-4515,EQ-COB-7,W-128,EMERGENCY,Standard checks on Coke Oven Battery Storage Tank 7.,COMPLETED,2026-07-03T22:21:13.789862,2026-07-04T01:21:13.789862
MNT-4516,EQ-CS-5,W-217,EMERGENCY,Standard checks on Compressor Station Extractor Fan 5.,OVERDUE,2026-07-09T04:16:13.789862,
MNT-4517,EQ-COB-4,W-169,EMERGENCY,Standard checks on Coke Oven Battery Extractor Fan 4.,COMPLETED,2026-07-06T02:21:13.789862,2026-07-06T06:21:13.789862
MNT-4518,EQ-GS-3,W-12,PREVENTIVE,Standard checks on Gas Storage Facility Extractor Fan 3.,SCHEDULED,2026-07-05T01:16:13.789862,
MNT-4519,EQ-MW-2,W-217,CORRECTIVE,Standard checks on Maintenance Workshop Conveyor Belt 2.,SCHEDULED,2026-07-06T01:36:13.789862,
MNT-4520,EQ-UA-4,W-103,CORRECTIVE,Standard checks on Utilities Area Steam Boiler 4.,SCHEDULED,2026-07-05T11:41:13.789862,
MNT-4521,EQ-CS-1,W-77,EMERGENCY,Standard checks on Compressor Station Turbine Generator 1.,SCHEDULED,2026-07-03T09:21:13.789862,
